stopped after 5000 steps
AX=0055 BX=32FF CX=0000 DX=17B0 SI=FFEC DI=FFED BP=0000 SP=0080 CS:IP=32FF:009B DS=102D ES=1798 SS=3324 FLAGS=0646

2376:0010  d00 mov bp,ax                          AX=0000 BX=0000 CX=0000 DX=0000 SI=0000 DI=0000 BP=0000 SP=0080 CS:IP=2376:0012 DS=1000 ES=1000 SS=3324 FLAGS=0202
32FF:006E  d00 shift/5 ax,4                       AX=0004 BX=32FF CX=0004 DX=1088 SI=FFFB DI=FFB3 BP=0000 SP=0080 CS:IP=32FF:0070 DS=1088 ES=1EA2 SS=3324 FLAGS=0603
32FF:0070  d00 mov dx,es                          AX=0004 BX=32FF CX=0004 DX=1EA2 SI=FFFB DI=FFB3 BP=0000 SP=0080 CS:IP=32FF:0072 DS=1088 ES=1EA2 SS=3324 FLAGS=0603
32FF:0072  d00 sub dx,ax                          AX=0004 BX=32FF CX=0004 DX=1E9E SI=FFFB DI=FFB3 BP=0000 SP=0080 CS:IP=32FF:0074 DS=1088 ES=1EA2 SS=3324 FLAGS=0612
32FF:0074  d00 jnb -> 32FF:007A taken             AX=0004 BX=32FF CX=0004 DX=1E9E SI=FFFB DI=FFB3 BP=0000 SP=0080 CS:IP=32FF:007A DS=1088 ES=1EA2 SS=3324 FLAGS=0612
32FF:007A  d00 shift/4 ax,4                       AX=0040 BX=32FF CX=0004 DX=1E9E SI=FFFB DI=FFB3 BP=0000 SP=0080 CS:IP=32FF:007C DS=1088 ES=1EA2 SS=3324 FLAGS=0612
32FF:007C  d00 add di,ax                          AX=0040 BX=32FF CX=0004 DX=1E9E SI=FFFB DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:007E DS=1088 ES=1EA2 SS=3324 FLAGS=0686
32FF:007E  d00 mov es,dx                          AX=0040 BX=32FF CX=0004 DX=1E9E SI=FFFB DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0080 DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:0080  d00 lodsb                              AX=00B0 BX=32FF CX=0004 DX=1E9E SI=FFFA DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0081 DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:0081  d00 mov dl,al                          AX=00B0 BX=32FF CX=0004 DX=1EB0 SI=FFFA DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0083 DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:0083  d00 dec si                             AX=00B0 BX=32FF CX=0004 DX=1EB0 SI=FFF9 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0084 DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:0084  d00 lodsw                              AX=5A00 BX=32FF CX=0004 DX=1EB0 SI=FFF7 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0085 DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:0085  d00 mov cx,ax                          AX=5A00 BX=32FF CX=5A00 DX=1EB0 SI=FFF7 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0087 DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:0087  d00 inc si                             AX=5A00 BX=32FF CX=5A00 DX=1EB0 SI=FFF8 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0088 DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:0088  d00 mov al,dl                          AX=5AB0 BX=32FF CX=5A00 DX=1EB0 SI=FFF8 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:008A DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:008A  d00 and al,FEh                         AX=5AB0 BX=32FF CX=5A00 DX=1EB0 SI=FFF8 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:008C DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:008C  d00 cmp al,B0h                         AX=5AB0 BX=32FF CX=5A00 DX=1EB0 SI=FFF8 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:008E DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:008E  d00 jnz -> 32FF:0090 not               AX=5AB0 BX=32FF CX=5A00 DX=1EB0 SI=FFF8 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0090 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0090  d00 lodsb                              AX=5A00 BX=32FF CX=5A00 DX=1EB0 SI=FFF7 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0091 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0091  d00 rep stosb ; 23040                  AX=5A00 BX=32FF CX=0000 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0093 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0093  d00 jmp short -> 32FF:009B             AX=5A00 BX=32FF CX=0000 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:009B DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:009B  d00 mov al,dl                          AX=5AB0 BX=32FF CX=0000 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:009D DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:009D  d00 test al,1h                         AX=5AB0 BX=32FF CX=0000 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:009F DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:009F  d00 jz -> 32FF:0052 taken              AX=5AB0 BX=32FF CX=0000 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0052 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0052  d00 mov cl,04h                         AX=5AB0 BX=32FF CX=0004 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0054 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0054  d00 mov ax,si                          AX=FFF7 BX=32FF CX=0004 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0056 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0056  d00 not ax                             AX=0008 BX=32FF CX=0004 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0058 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0058  d00 shift/5 ax,4                       AX=0000 BX=32FF CX=0004 DX=1EB0 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:005A DS=1088 ES=1E9E SS=3324 FLAGS=0647
32FF:005A  d00 mov dx,ds                          AX=0000 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:005C DS=1088 ES=1E9E SS=3324 FLAGS=0647
32FF:005C  d00 sub dx,ax                          AX=0000 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:005E DS=1088 ES=1E9E SS=3324 FLAGS=0606
32FF:005E  d00 jnb -> 32FF:0064 taken             AX=0000 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0064 DS=1088 ES=1E9E SS=3324 FLAGS=0606
32FF:0064  d00 shift/4 ax,4                       AX=0000 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0066 DS=1088 ES=1E9E SS=3324 FLAGS=0646
32FF:0066  d00 add si,ax                          AX=0000 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0068 DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:0068  d00 mov ds,dx                          AX=0000 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:006A DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:006A  d00 mov ax,di                          AX=A5F3 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:006C DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:006C  d00 not ax                             AX=5A0C BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:006E DS=1088 ES=1E9E SS=3324 FLAGS=0682
32FF:006E  d00 shift/5 ax,4                       AX=05A0 BX=32FF CX=0004 DX=1088 SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0070 DS=1088 ES=1E9E SS=3324 FLAGS=0607
32FF:0070  d00 mov dx,es                          AX=05A0 BX=32FF CX=0004 DX=1E9E SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0072 DS=1088 ES=1E9E SS=3324 FLAGS=0607
32FF:0072  d00 sub dx,ax                          AX=05A0 BX=32FF CX=0004 DX=18FE SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:0074 DS=1088 ES=1E9E SS=3324 FLAGS=0602
32FF:0074  d00 jnb -> 32FF:007A taken             AX=05A0 BX=32FF CX=0004 DX=18FE SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:007A DS=1088 ES=1E9E SS=3324 FLAGS=0602
32FF:007A  d00 shift/4 ax,4                       AX=5A00 BX=32FF CX=0004 DX=18FE SI=FFF7 DI=A5F3 BP=0000 SP=0080 CS:IP=32FF:007C DS=1088 ES=1E9E SS=3324 FLAGS=0606
32FF:007C  d00 add di,ax                          AX=5A00 BX=32FF CX=0004 DX=18FE SI=FFF7 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:007E DS=1088 ES=1E9E SS=3324 FLAGS=0686
32FF:007E  d00 mov es,dx                          AX=5A00 BX=32FF CX=0004 DX=18FE SI=FFF7 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0080 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0080  d00 lodsb                              AX=5AB2 BX=32FF CX=0004 DX=18FE SI=FFF6 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0081 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0081  d00 mov dl,al                          AX=5AB2 BX=32FF CX=0004 DX=18B2 SI=FFF6 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0083 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0083  d00 dec si                             AX=5AB2 BX=32FF CX=0004 DX=18B2 SI=FFF5 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0084 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0084  d00 lodsw                              AX=0048 BX=32FF CX=0004 DX=18B2 SI=FFF3 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0085 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0085  d00 mov cx,ax                          AX=0048 BX=32FF CX=0048 DX=18B2 SI=FFF3 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0087 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0087  d00 inc si                             AX=0048 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0088 DS=1088 ES=18FE SS=3324 FLAGS=0682
32FF:0088  d00 mov al,dl                          AX=00B2 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:008A DS=1088 ES=18FE SS=3324 FLAGS=0682
32FF:008A  d00 and al,FEh                         AX=00B2 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:008C DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:008C  d00 cmp al,B0h                         AX=00B2 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:008E DS=1088 ES=18FE SS=3324 FLAGS=0602
32FF:008E  d00 jnz -> 32FF:0095 taken             AX=00B2 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0095 DS=1088 ES=18FE SS=3324 FLAGS=0602
32FF:0095  d00 cmp al,B2h                         AX=00B2 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0097 DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:0097  d00 jnz -> 32FF:0099 not               AX=00B2 BX=32FF CX=0048 DX=18B2 SI=FFF4 DI=FFF3 BP=0000 SP=0080 CS:IP=32FF:0099 DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:0099  d00 rep movsb ; 72                     AX=00B2 BX=32FF CX=0000 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:009B DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:009B  d00 mov al,dl                          AX=00B2 BX=32FF CX=0000 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:009D DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:009D  d00 test al,1h                         AX=00B2 BX=32FF CX=0000 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:009F DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:009F  d00 jz -> 32FF:0052 taken              AX=00B2 BX=32FF CX=0000 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0052 DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:0052  d00 mov cl,04h                         AX=00B2 BX=32FF CX=0004 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0054 DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:0054  d00 mov ax,si                          AX=FFAC BX=32FF CX=0004 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0056 DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:0056  d00 not ax                             AX=0053 BX=32FF CX=0004 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0058 DS=1088 ES=18FE SS=3324 FLAGS=0646
32FF:0058  d00 shift/5 ax,4                       AX=0005 BX=32FF CX=0004 DX=18B2 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:005A DS=1088 ES=18FE SS=3324 FLAGS=0606
32FF:005A  d00 mov dx,ds                          AX=0005 BX=32FF CX=0004 DX=1088 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:005C DS=1088 ES=18FE SS=3324 FLAGS=0606
32FF:005C  d00 sub dx,ax                          AX=0005 BX=32FF CX=0004 DX=1083 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:005E DS=1088 ES=18FE SS=3324 FLAGS=0602
32FF:005E  d00 jnb -> 32FF:0064 taken             AX=0005 BX=32FF CX=0004 DX=1083 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0064 DS=1088 ES=18FE SS=3324 FLAGS=0602
32FF:0064  d00 shift/4 ax,4                       AX=0050 BX=32FF CX=0004 DX=1083 SI=FFAC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0066 DS=1088 ES=18FE SS=3324 FLAGS=0606
32FF:0066  d00 add si,ax                          AX=0050 BX=32FF CX=0004 DX=1083 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0068 DS=1088 ES=18FE SS=3324 FLAGS=0686
32FF:0068  d00 mov ds,dx                          AX=0050 BX=32FF CX=0004 DX=1083 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:006A DS=1083 ES=18FE SS=3324 FLAGS=0686
32FF:006A  d00 mov ax,di                          AX=FFAB BX=32FF CX=0004 DX=1083 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:006C DS=1083 ES=18FE SS=3324 FLAGS=0686
32FF:006C  d00 not ax                             AX=0054 BX=32FF CX=0004 DX=1083 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:006E DS=1083 ES=18FE SS=3324 FLAGS=0686
32FF:006E  d00 shift/5 ax,4                       AX=0005 BX=32FF CX=0004 DX=1083 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0070 DS=1083 ES=18FE SS=3324 FLAGS=0606
32FF:0070  d00 mov dx,es                          AX=0005 BX=32FF CX=0004 DX=18FE SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0072 DS=1083 ES=18FE SS=3324 FLAGS=0606
32FF:0072  d00 sub dx,ax                          AX=0005 BX=32FF CX=0004 DX=18F9 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:0074 DS=1083 ES=18FE SS=3324 FLAGS=0606
32FF:0074  d00 jnb -> 32FF:007A taken             AX=0005 BX=32FF CX=0004 DX=18F9 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:007A DS=1083 ES=18FE SS=3324 FLAGS=0606
32FF:007A  d00 shift/4 ax,4                       AX=0050 BX=32FF CX=0004 DX=18F9 SI=FFFC DI=FFAB BP=0000 SP=0080 CS:IP=32FF:007C DS=1083 ES=18FE SS=3324 FLAGS=0606
32FF:007C  d00 add di,ax                          AX=0050 BX=32FF CX=0004 DX=18F9 SI=FFFC DI=FFFB BP=0000 SP=0080 CS:IP=32FF:007E DS=1083 ES=18FE SS=3324 FLAGS=0682
32FF:007E  d00 mov es,dx                          AX=0050 BX=32FF CX=0004 DX=18F9 SI=FFFC DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0080 DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:0080  d00 lodsb                              AX=00B0 BX=32FF CX=0004 DX=18F9 SI=FFFB DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0081 DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:0081  d00 mov dl,al                          AX=00B0 BX=32FF CX=0004 DX=18B0 SI=FFFB DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0083 DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:0083  d00 dec si                             AX=00B0 BX=32FF CX=0004 DX=18B0 SI=FFFA DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0084 DS=1083 ES=18F9 SS=3324 FLAGS=0686
32FF:0084  d00 lodsw                              AX=0F56 BX=32FF CX=0004 DX=18B0 SI=FFF8 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0085 DS=1083 ES=18F9 SS=3324 FLAGS=0686
32FF:0085  d00 mov cx,ax                          AX=0F56 BX=32FF CX=0F56 DX=18B0 SI=FFF8 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0087 DS=1083 ES=18F9 SS=3324 FLAGS=0686
32FF:0087  d00 inc si                             AX=0F56 BX=32FF CX=0F56 DX=18B0 SI=FFF9 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0088 DS=1083 ES=18F9 SS=3324 FLAGS=0686
32FF:0088  d00 mov al,dl                          AX=0FB0 BX=32FF CX=0F56 DX=18B0 SI=FFF9 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:008A DS=1083 ES=18F9 SS=3324 FLAGS=0686
32FF:008A  d00 and al,FEh                         AX=0FB0 BX=32FF CX=0F56 DX=18B0 SI=FFF9 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:008C DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:008C  d00 cmp al,B0h                         AX=0FB0 BX=32FF CX=0F56 DX=18B0 SI=FFF9 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:008E DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:008E  d00 jnz -> 32FF:0090 not               AX=0FB0 BX=32FF CX=0F56 DX=18B0 SI=FFF9 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0090 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0090  d00 lodsb                              AX=0F00 BX=32FF CX=0F56 DX=18B0 SI=FFF8 DI=FFFB BP=0000 SP=0080 CS:IP=32FF:0091 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0091  d00 rep stosb ; 3926                   AX=0F00 BX=32FF CX=0000 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0093 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0093  d00 jmp short -> 32FF:009B             AX=0F00 BX=32FF CX=0000 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:009B DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:009B  d00 mov al,dl                          AX=0FB0 BX=32FF CX=0000 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:009D DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:009D  d00 test al,1h                         AX=0FB0 BX=32FF CX=0000 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:009F DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:009F  d00 jz -> 32FF:0052 taken              AX=0FB0 BX=32FF CX=0000 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0052 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0052  d00 mov cl,04h                         AX=0FB0 BX=32FF CX=0004 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0054 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0054  d00 mov ax,si                          AX=FFF8 BX=32FF CX=0004 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0056 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0056  d00 not ax                             AX=0007 BX=32FF CX=0004 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0058 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0058  d00 shift/5 ax,4                       AX=0000 BX=32FF CX=0004 DX=18B0 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:005A DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:005A  d00 mov dx,ds                          AX=0000 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:005C DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:005C  d00 sub dx,ax                          AX=0000 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:005E DS=1083 ES=18F9 SS=3324 FLAGS=0602
32FF:005E  d00 jnb -> 32FF:0064 taken             AX=0000 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0064 DS=1083 ES=18F9 SS=3324 FLAGS=0602
32FF:0064  d00 shift/4 ax,4                       AX=0000 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0066 DS=1083 ES=18F9 SS=3324 FLAGS=0646
32FF:0066  d00 add si,ax                          AX=0000 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0068 DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:0068  d00 mov ds,dx                          AX=0000 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:006A DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:006A  d00 mov ax,di                          AX=F0A5 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:006C DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:006C  d00 not ax                             AX=0F5A BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:006E DS=1083 ES=18F9 SS=3324 FLAGS=0682
32FF:006E  d00 shift/5 ax,4                       AX=00F5 BX=32FF CX=0004 DX=1083 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0070 DS=1083 ES=18F9 SS=3324 FLAGS=0607
32FF:0070  d00 mov dx,es                          AX=00F5 BX=32FF CX=0004 DX=18F9 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0072 DS=1083 ES=18F9 SS=3324 FLAGS=0607
32FF:0072  d00 sub dx,ax                          AX=00F5 BX=32FF CX=0004 DX=1804 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:0074 DS=1083 ES=18F9 SS=3324 FLAGS=0602
32FF:0074  d00 jnb -> 32FF:007A taken             AX=00F5 BX=32FF CX=0004 DX=1804 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:007A DS=1083 ES=18F9 SS=3324 FLAGS=0602
32FF:007A  d00 shift/4 ax,4                       AX=0F50 BX=32FF CX=0004 DX=1804 SI=FFF8 DI=F0A5 BP=0000 SP=0080 CS:IP=32FF:007C DS=1083 ES=18F9 SS=3324 FLAGS=0606
32FF:007C  d00 add di,ax                          AX=0F50 BX=32FF CX=0004 DX=1804 SI=FFF8 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:007E DS=1083 ES=18F9 SS=3324 FLAGS=0686
32FF:007E  d00 mov es,dx                          AX=0F50 BX=32FF CX=0004 DX=1804 SI=FFF8 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0080 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0080  d00 lodsb                              AX=0FB2 BX=32FF CX=0004 DX=1804 SI=FFF7 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0081 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0081  d00 mov dl,al                          AX=0FB2 BX=32FF CX=0004 DX=18B2 SI=FFF7 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0083 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0083  d00 dec si                             AX=0FB2 BX=32FF CX=0004 DX=18B2 SI=FFF6 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0084 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0084  d00 lodsw                              AX=001A BX=32FF CX=0004 DX=18B2 SI=FFF4 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0085 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0085  d00 mov cx,ax                          AX=001A BX=32FF CX=001A DX=18B2 SI=FFF4 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0087 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0087  d00 inc si                             AX=001A BX=32FF CX=001A DX=18B2 SI=FFF5 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0088 DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:0088  d00 mov al,dl                          AX=00B2 BX=32FF CX=001A DX=18B2 SI=FFF5 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:008A DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:008A  d00 and al,FEh                         AX=00B2 BX=32FF CX=001A DX=18B2 SI=FFF5 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:008C DS=1083 ES=1804 SS=3324 FLAGS=0686
32FF:008C  d00 cmp al,B0h                         AX=00B2 BX=32FF CX=001A DX=18B2 SI=FFF5 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:008E DS=1083 ES=1804 SS=3324 FLAGS=0602
32FF:008E  d00 jnz -> 32FF:0095 taken             AX=00B2 BX=32FF CX=001A DX=18B2 SI=FFF5 DI=FFF5 BP=0000 SP=0080 CS:IP=32FF:0095 DS=1083 ES=1804 SS=3324 FLAGS=0602
